go_id	Evidence	gene_id
GO:0048156	ISO	LOC107378062
GO:0038128	ISO	LOC107378062
GO:0051973	ISO	LOC107378062
GO:0007004	ISO	LOC107378062
GO:0005737	ISO	LOC107378062
GO:0042826	ISO	LOC107378062
GO:0005524	ISO	LOC107378062
GO:0044295	ISO	LOC107378062
GO:0042026	ISO	LOC107378062
GO:0033138	ISO	LOC107378062
GO:0097110	ISO	LOC107378062
GO:0051020	ISO	LOC107378062
GO:0097718	ISO	LOC107378062
GO:0050821	ISO	LOC107378062
GO:0032991	ISO	LOC107378062
GO:0030235	ISO	LOC107378062
GO:0048471	ISO	LOC107378062
GO:0071682	ISO	LOC107378062
GO:1990782	ISO	LOC107378062
GO:0023026	ISO	LOC107378062
GO:0031625	ISO	LOC107378062
GO:0042623	ISO	LOC107378062
GO:0070182	ISO	LOC107378062
GO:0097718	ISO	LOC107378062
GO:0006839	ISO	LOC107378062
GO:0021955	ISO	LOC107378062
GO:0030010	ISO	LOC107378062
GO:0031396	ISO	LOC107378062
GO:0032273	ISO	LOC107378062
GO:0043254	ISO	LOC107378062
GO:0043335	ISO	LOC107378062
GO:0045040	ISO	LOC107378062
GO:0045429	ISO	LOC107378062
GO:0048675	ISO	LOC107378062
GO:0050821	ISO	LOC107378062
GO:0051131	ISO	LOC107378062
GO:0051186	ISO	LOC107378062
GO:0061684	ISO	LOC107378062
GO:1903364	ISO	LOC107378062
GO:1903827	ISO	LOC107378062
GO:1905323	ISO	LOC107378062
GO:0043202	ISO	LOC107378062
GO:0043209	ISO	LOC107378062
GO:0044294	ISO	LOC107378062
GO:0016020	ISO	b3gnt7
GO:0006486	ISO	b3gnt7
GO:0008378	ISO	b3gnt7
GO:0016021	ISO	b3gnt7
GO:0016740	ISO	b3gnt7
GO:0016757	ISO	b3gnt7
GO:0005794	ISO	b3gnt7
GO:0000139	ISO	b3gnt7
GO:0005783	ISO	b3gnt7
GO:0005794	ISO	b3gnt7
GO:0008375	ISO	b3gnt7
GO:0008376	ISO	b3gnt7
GO:0008532	ISO	b3gnt7
GO:0016758	ISO	b3gnt7
GO:0006486	ISO	b3gnt7
GO:0006493	ISO	b3gnt7
GO:0030311	ISO	b3gnt7
GO:0000139	ISO	b3gnt7
GO:0016266	ISO	b3gnt7
GO:0018146	ISO	b3gnt7
GO:0008270	ISO	LOC107384923
GO:0005515	ISO	LOC107384923
GO:0005634	ISO	LOC107384923
GO:0005737	ISO	LOC107384923
GO:0046872	ISO	LOC107384923
GO:0016740	ISO	LOC107384923
GO:0016567	ISO	LOC107384923
GO:0005515	ISO	LOC107384923
GO:0007186	ISO	LOC107386730
GO:0016021	ISO	LOC107386730
GO:0004930	ISO	LOC107386730
GO:0007166	ISO	LOC107386730
GO:0004888	ISO	LOC107386730
GO:0016020	ISO	LOC107386730
GO:0007165	ISO	LOC107386730
GO:0005887	ISO	LOC107386730
GO:0004930	ISO	LOC107386730
GO:0004930	ISO	LOC107386730
GO:0007186	ISO	LOC107386730
GO:0007189	ISO	LOC107386730
GO:0016021	ISO	LOC107386730
GO:0005886	ISO	LOC107381928
GO:0016020	ISO	LOC107381928
GO:0005509	ISO	LOC107381928
GO:0007156	ISO	LOC107381928
GO:0007155	ISO	LOC107381928
GO:0005634	ISO	LOC107381928
GO:0005634	ISO	LOC107381928
GO:0005737	ISO	LOC107381928
GO:0016021	ISO	LOC107381928
GO:0005925	ISO	LOC107381928
GO:0005886	ISO	LOC107381928
GO:0005515	ISO	LOC107381928
GO:0048471	ISO	LOC107381928
GO:0048471	ISO	LOC107381928
GO:0070062	ISO	LOC107381928
GO:0007015	ISO	LOC107381928
GO:0016477	ISO	LOC107381928
GO:0005887	ISO	LOC107381928
GO:0007267	ISO	LOC107381928
GO:0007155	ISO	LOC107381928
GO:0098609	ISO	LOC107381928
GO:0009653	ISO	LOC107381928
GO:0005911	ISO	LOC107381928
GO:0098609	ISO	LOC107381928
GO:0007163	ISO	LOC107381928
GO:0003382	ISO	LOC107381928
GO:0007015	ISO	LOC107381928
GO:0007163	ISO	LOC107381928
GO:0045197	ISO	LOC107381928
GO:0048593	ISO	LOC107381928
GO:0098609	ISO	LOC107381928
GO:0016324	ISO	LOC107381928
GO:0030027	ISO	LOC107381928
GO:0030054	ISO	LOC107381928
GO:0030175	ISO	LOC107381928
GO:0005739	ISO	chchd6
GO:0061617	ISO	chchd6
GO:0016020	ISO	chchd6
GO:0005829	ISO	chchd6
GO:0005739	ISO	chchd6
GO:0005743	ISO	chchd6
GO:0005743	ISO	chchd6
GO:0005739	ISO	chchd6
GO:0005515	ISO	chchd6
GO:0006974	ISO	chchd6
GO:0061617	ISO	chchd6
GO:0061617	ISO	chchd6
GO:0005739	ISO	chchd6
GO:0006974	ISO	chchd6
GO:0007007	ISO	chchd6
GO:0001401	ISO	chchd6
GO:0140275	ISO	chchd6
GO:0042407	ISO	chchd6
GO:0042407	ISO	chchd6
GO:0005515	ISO	LOC107378064
GO:0005634	ISO	LOC107378064
GO:0005737	ISO	LOC107378064
GO:0005737	ISO	LOC107378064
GO:0005654	ISO	LOC107378064
GO:0005730	ISO	LOC107378064
GO:0005856	ISO	LOC107378064
GO:0005515	ISO	LOC107378064
GO:0000922	ISO	LOC107378064
GO:2000483	ISO	LOC107378064
GO:0097431	ISO	LOC107378064
GO:0043124	ISO	LOC107378064
GO:1900425	ISO	LOC107378064
GO:0003824	ISO	acaa1
GO:0016747	ISO	acaa1
GO:0016020	ISO	acaa1
GO:0043231	ISO	acaa1
GO:0016740	ISO	acaa1
GO:0016746	ISO	acaa1
GO:0006629	ISO	acaa1
GO:0006631	ISO	acaa1
GO:0005777	ISO	acaa1
GO:0005576	ISO	acaa1
GO:0005777	ISO	acaa1
GO:0005515	ISO	acaa1
GO:0005829	ISO	acaa1
GO:0006625	ISO	acaa1
GO:0005782	ISO	acaa1
GO:0043312	ISO	acaa1
GO:0035580	ISO	acaa1
GO:0033540	ISO	acaa1
GO:0036109	ISO	acaa1
GO:0006635	ISO	acaa1
GO:0006635	ISO	acaa1
GO:0008206	ISO	acaa1
GO:0008206	ISO	acaa1
GO:0005777	ISO	acaa1
GO:0003988	ISO	acaa1
GO:0003988	ISO	acaa1
GO:0003988	ISO	acaa1
GO:0003988	ISO	acaa1
GO:0008775	ISO	acaa1
GO:0016401	ISO	acaa1
GO:0050633	ISO	acaa1
GO:0000038	ISO	acaa1
GO:0006635	ISO	acaa1
GO:0010124	ISO	acaa1
GO:0007186	ISO	gprc5c
GO:0016021	ISO	gprc5c
GO:0004930	ISO	gprc5c
GO:0016020	ISO	gprc5c
GO:0005886	ISO	gprc5c
GO:0007165	ISO	gprc5c
GO:0031410	ISO	gprc5c
GO:0030659	ISO	gprc5c
GO:0005886	ISO	gprc5c
GO:0043231	ISO	gprc5c
GO:0043235	ISO	gprc5c
GO:0032147	ISO	gprc5c
GO:0070062	ISO	gprc5c
GO:0004930	ISO	gprc5c
GO:0007186	ISO	gprc5c
GO:0005887	ISO	gprc5c
GO:0031982	ISO	gprc5c
GO:0043235	ISO	gprc5c
GO:0030295	ISO	gprc5c
GO:0070062	ISO	gprc5c
GO:0008270	ISO	LOC107396599
GO:0003676	ISO	LOC107396599
GO:0046872	ISO	LOC107396599
GO:0005634	ISO	LOC107396599
GO:0005515	ISO	LOC107396599
GO:0006955	ISO	irak1bp1
GO:0007249	ISO	irak1bp1
GO:0005634	ISO	irak1bp1
GO:0005737	ISO	irak1bp1
GO:0005515	ISO	irak1bp1
GO:0007249	ISO	irak1bp1
GO:0007249	ISO	irak1bp1
GO:0008083	ISO	LOC107386489
GO:0008083	ISO	LOC107386489
GO:0007165	ISO	LOC107386489
GO:0005615	ISO	LOC107386489
GO:0005515	ISO	LOC107386489
GO:0005576	ISO	LOC107386489
GO:0032515	ISO	LOC107386489
GO:0004864	ISO	LOC107386489
GO:0005539	ISO	LOC107386489
GO:0008201	ISO	LOC107386489
GO:0035373	ISO	LOC107386489
GO:0038085	ISO	LOC107386489
GO:0043394	ISO	LOC107386489
GO:0045545	ISO	LOC107386489
GO:1904399	ISO	LOC107386489
GO:0001503	ISO	LOC107386489
GO:0001889	ISO	LOC107386489
GO:0002232	ISO	LOC107386489
GO:0002690	ISO	LOC107386489
GO:0007406	ISO	LOC107386489
GO:0007420	ISO	LOC107386489
GO:0007507	ISO	LOC107386489
GO:0007612	ISO	LOC107386489
GO:0007613	ISO	LOC107386489
GO:0008360	ISO	LOC107386489
GO:0010811	ISO	LOC107386489
GO:0010976	ISO	LOC107386489
GO:0010996	ISO	LOC107386489
GO:0014823	ISO	LOC107386489
GO:0016525	ISO	LOC107386489
GO:0021510	ISO	LOC107386489
GO:0021549	ISO	LOC107386489
GO:0021794	ISO	LOC107386489
GO:0030282	ISO	LOC107386489
GO:0030324	ISO	LOC107386489
GO:0030336	ISO	LOC107386489
GO:0030501	ISO	LOC107386489
GO:0030902	ISO	LOC107386489
GO:0031104	ISO	LOC107386489
GO:0031641	ISO	LOC107386489
GO:0032355	ISO	LOC107386489
GO:0032570	ISO	LOC107386489
GO:0034644	ISO	LOC107386489
GO:0036120	ISO	LOC107386489
GO:0042246	ISO	LOC107386489
GO:0042493	ISO	LOC107386489
GO:0043065	ISO	LOC107386489
GO:0044849	ISO	LOC107386489
GO:0045446	ISO	LOC107386489
GO:0045597	ISO	LOC107386489
GO:0045778	ISO	LOC107386489
GO:0045837	ISO	LOC107386489
GO:0046697	ISO	LOC107386489
GO:0048167	ISO	LOC107386489
GO:0048477	ISO	LOC107386489
GO:0048680	ISO	LOC107386489
GO:0050680	ISO	LOC107386489
GO:0060041	ISO	LOC107386489
GO:0060221	ISO	LOC107386489
GO:0060253	ISO	LOC107386489
GO:0060291	ISO	LOC107386489
GO:0071305	ISO	LOC107386489
GO:0071407	ISO	LOC107386489
GO:0071456	ISO	LOC107386489
GO:0072201	ISO	LOC107386489
GO:0140059	ISO	LOC107386489
GO:1900006	ISO	LOC107386489
GO:1900272	ISO	LOC107386489
GO:1903706	ISO	LOC107386489
GO:1904373	ISO	LOC107386489
GO:1904389	ISO	LOC107386489
GO:1904391	ISO	LOC107386489
GO:1904395	ISO	LOC107386489
GO:1904397	ISO	LOC107386489
GO:1990089	ISO	LOC107386489
GO:2000036	ISO	LOC107386489
GO:2000347	ISO	LOC107386489
GO:2000738	ISO	LOC107386489
GO:0005604	ISO	LOC107386489
GO:0005737	ISO	LOC107386489
GO:0009986	ISO	LOC107386489
GO:0016020	ISO	LOC107386489
GO:0031594	ISO	LOC107386489
GO:0048471	ISO	LOC107386489
GO:0098793	ISO	LOC107386489
GO:0098794	ISO	LOC107386489
GO:0007229	ISO	LOC107386489
GO:0005886	ISO	LOC107386489
GO:0008201	ISO	LOC107386489
GO:0051781	ISO	LOC107386489
GO:0019901	ISO	LOC107386489
GO:0005783	ISO	LOC107386489
GO:2000036	ISO	LOC107386489
GO:0032991	ISO	LOC107386489
GO:0007613	ISO	LOC107386489
GO:0048477	ISO	LOC107386489
GO:0005576	ISO	LOC107386489
GO:0008284	ISO	LOC107386489
GO:0008083	ISO	LOC107386489
GO:0007399	ISO	LOC107386489
GO:0030501	ISO	LOC107386489
GO:0005178	ISO	LOC107386489
GO:0005615	ISO	LOC107386489
GO:0035374	ISO	LOC107386489
GO:0043113	ISO	LOC107386489
GO:0007612	ISO	LOC107386489
GO:0048167	ISO	LOC107386489
GO:0002232	ISO	LOC107386489
GO:0010976	ISO	LOC107386489
GO:2000738	ISO	LOC107386489
GO:0008284	ISO	LOC107386489
GO:0031641	ISO	LOC107386489
GO:0007185	ISO	LOC107386489
GO:1900272	ISO	LOC107386489
GO:0042246	ISO	LOC107386489
GO:2000347	ISO	LOC107386489
GO:0004864	ISO	LOC107386489
GO:0010594	ISO	LOC107386489
GO:0044849	ISO	LOC107386489
GO:0002690	ISO	LOC107386489
GO:0007406	ISO	LOC107386489
GO:0010996	ISO	LOC107386489
GO:0031104	ISO	LOC107386489
GO:0043932	ISO	LOC107386489
GO:0045778	ISO	LOC107386489
GO:0046697	ISO	LOC107386489
GO:0048680	ISO	LOC107386489
GO:0048714	ISO	LOC107386489
GO:0048714	ISO	LOC107386489
GO:0140059	ISO	LOC107386489
GO:1900006	ISO	LOC107386489
GO:1903706	ISO	LOC107386489
GO:0005515	ISO	eef1g
GO:0003746	ISO	eef1g
GO:0006414	ISO	eef1g
GO:0005737	ISO	eef1g
GO:0005634	ISO	eef1g
GO:0016020	ISO	eef1g
GO:0006412	ISO	eef1g
GO:0005783	ISO	eef1g
GO:0005515	ISO	eef1g
GO:0005634	ISO	eef1g
GO:0005737	ISO	eef1g
GO:0005829	ISO	eef1g
GO:0045296	ISO	eef1g
GO:0070062	ISO	eef1g
GO:0009615	ISO	eef1g
GO:0006414	ISO	eef1g
GO:0006414	ISO	eef1g
GO:0005634	ISO	hmgxb3
GO:0003677	ISO	hmgxb3
GO:0008150	ISO	hmgxb3
GO:0005575	ISO	hmgxb3
GO:0005515	ISO	LOC107397312
GO:0030277	ISO	LOC107397312
GO:0005576	ISO	LOC107397312
GO:0005886	ISO	LOC107397312
GO:0002223	ISO	LOC107397312
GO:0005796	ISO	LOC107397312
GO:0016266	ISO	LOC107397312
GO:0030277	ISO	LOC107397312
GO:0005201	ISO	LOC107397312
GO:0005634	ISO	mcmbp
GO:0005634	ISO	mcmbp
GO:0005654	ISO	mcmbp
GO:0005829	ISO	mcmbp
GO:0051301	ISO	mcmbp
GO:0030054	ISO	mcmbp
GO:0005515	ISO	mcmbp
GO:0007049	ISO	mcmbp
GO:0006260	ISO	mcmbp
GO:0006261	ISO	mcmbp
GO:0000790	ISO	mcmbp
GO:0003682	ISO	mcmbp
GO:0003682	ISO	mcmbp
GO:0006261	ISO	mcmbp
GO:0007062	ISO	mcmbp
GO:0042555	ISO	mcmbp
GO:0016021	ISO	LOC107379789
GO:0007165	ISO	LOC107379789
GO:0005515	ISO	LOC107379789
GO:0005887	ISO	LOC107379789
GO:0016020	ISO	LOC107379789
GO:0016020	ISO	LOC107379789
GO:0007155	ISO	LOC107379789
GO:0042803	ISO	LOC107379789
GO:0005886	ISO	LOC107379789
GO:0042995	ISO	LOC107379789
GO:0030154	ISO	LOC107379789
GO:0005887	ISO	LOC107379789
GO:0030424	ISO	LOC107379789
GO:0043005	ISO	LOC107379789
GO:0046982	ISO	LOC107379789
GO:0042803	ISO	LOC107379789
GO:0007156	ISO	LOC107379789
GO:0010976	ISO	LOC107379789
GO:0007157	ISO	LOC107379789
GO:0046982	ISO	LOC107379789
GO:1903385	ISO	LOC107379789
GO:0050839	ISO	LOC107379789
GO:0048666	ISO	LOC107379789
GO:0048593	ISO	LOC107379789
GO:0006355	ISO	LOC107394451
GO:0003700	ISO	LOC107394451
GO:0003676	ISO	LOC107394451
GO:0005634	ISO	LOC107394451
GO:0046872	ISO	LOC107394451
GO:0003677	ISO	LOC107394451
GO:0042035	ISO	LOC107394451
GO:0045893	ISO	LOC107394451
GO:0005634	ISO	ushbp1
GO:0005634	ISO	ushbp1
GO:0005737	ISO	ushbp1
GO:0005737	ISO	ushbp1
GO:0016020	ISO	ushbp1
GO:0005654	ISO	ushbp1
GO:0005829	ISO	ushbp1
GO:0005886	ISO	ushbp1
GO:0005886	ISO	ushbp1
GO:0042995	ISO	ushbp1
GO:0005515	ISO	ushbp1
GO:0016055	ISO	ushbp1
GO:0036464	ISO	ushbp1
GO:0030027	ISO	ushbp1
GO:0090090	ISO	ushbp1
GO:0090090	ISO	ushbp1
GO:0007165	ISO	ushbp1
GO:0038023	ISO	ushbp1
GO:0050680	ISO	ushbp1
GO:0010633	ISO	ushbp1
GO:0045184	ISO	ushbp1
GO:0005509	ISO	ushbp1
GO:0008641	ISO	uba2
GO:0019948	ISO	uba2
GO:0016925	ISO	uba2
GO:0005634	ISO	uba2
GO:0005737	ISO	uba2
GO:0046872	ISO	uba2
GO:0000166	ISO	uba2
GO:0005524	ISO	uba2
GO:0016740	ISO	uba2
GO:0005654	ISO	uba2
GO:0005515	ISO	uba2
GO:0005737	ISO	uba2
GO:0005654	ISO	uba2
GO:0032446	ISO	uba2
GO:0016925	ISO	uba2
GO:0016925	ISO	uba2
GO:0016925	ISO	uba2
GO:0016925	ISO	uba2
GO:0046982	ISO	uba2
GO:0000287	ISO	uba2
GO:0033235	ISO	uba2
GO:0005524	ISO	uba2
GO:0044388	ISO	uba2
GO:0032183	ISO	uba2
GO:0019948	ISO	uba2
GO:0031510	ISO	uba2
GO:0031510	ISO	uba2
GO:0008134	ISO	uba2
GO:0019948	ISO	uba2
GO:0019948	ISO	uba2
GO:0044390	ISO	uba2
GO:0001671	ISO	dnajc24
GO:0005737	ISO	dnajc24
GO:0046872	ISO	dnajc24
GO:0055114	ISO	dnajc24
GO:0008270	ISO	dnajc24
GO:0005856	ISO	dnajc24
GO:0017183	ISO	dnajc24
GO:0061077	ISO	dnajc24
GO:0032781	ISO	dnajc24
GO:0001671	ISO	dnajc24
GO:0008198	ISO	dnajc24
GO:0001671	ISO	dnajc24
GO:0008198	ISO	dnajc24
GO:0032781	ISO	dnajc24
GO:0032781	ISO	dnajc24
GO:0016020	ISO	dnajc24
GO:0016021	ISO	dnajc24
GO:0035368	ISO	secisbp2l
GO:0003723	ISO	secisbp2l
GO:0005515	ISO	secisbp2l
GO:1990904	ISO	secisbp2l
GO:0003730	ISO	secisbp2l
GO:0043021	ISO	secisbp2l
GO:0001514	ISO	secisbp2l
GO:0035368	ISO	secisbp2l
GO:0005737	ISO	ensa
GO:0051301	ISO	ensa
GO:0005515	ISO	ensa
GO:0032515	ISO	ensa
GO:0007049	ISO	ensa
GO:0019888	ISO	ensa
GO:0043666	ISO	ensa
GO:0004864	ISO	ensa
GO:0043086	ISO	ensa
GO:0005737	ISO	ensa
GO:0005654	ISO	ensa
GO:0005102	ISO	ensa
GO:0000278	ISO	ensa
GO:0004864	ISO	ensa
GO:0007584	ISO	ensa
GO:0005102	ISO	ensa
GO:0008200	ISO	ensa
GO:0019212	ISO	ensa
GO:0019870	ISO	ensa
GO:0051721	ISO	ensa
GO:0000086	ISO	ensa
GO:0035308	ISO	ensa
GO:0050796	ISO	ensa
GO:0009749	ISO	ensa
GO:0007186	ISO	LOC107387300
GO:0016021	ISO	LOC107387300
GO:0016494	ISO	LOC107387300
GO:0006935	ISO	LOC107387300
GO:0004930	ISO	LOC107387300
GO:0006954	ISO	LOC107387300
GO:0004950	ISO	LOC107387300
GO:0015026	ISO	LOC107387300
GO:0005623	ISO	LOC107387300
GO:0016020	ISO	LOC107387300
GO:0005886	ISO	LOC107387300
GO:0007165	ISO	LOC107387300
GO:0070098	ISO	LOC107387300
GO:0006955	ISO	LOC107387300
GO:0009897	ISO	LOC107387300
GO:0005886	ISO	LOC107387300
GO:0060326	ISO	LOC107387300
GO:0007186	ISO	LOC107387300
GO:0004930	ISO	LOC107387300
GO:0005887	ISO	LOC107387300
GO:0016493	ISO	LOC107387300
GO:0019956	ISO	LOC107387300
GO:0019957	ISO	LOC107387300
GO:0006935	ISO	LOC107387300
GO:0007204	ISO	LOC107387300
GO:0019722	ISO	LOC107387300
GO:0015026	ISO	LOC107387300
GO:0019079	ISO	LOC107387300
GO:0019958	ISO	LOC107387300
GO:0016409	ISO	zdhhc18
GO:0016020	ISO	zdhhc18
GO:0016021	ISO	zdhhc18
GO:0016740	ISO	zdhhc18
GO:0005794	ISO	zdhhc18
GO:0016746	ISO	zdhhc18
GO:0019706	ISO	zdhhc18
GO:0005783	ISO	zdhhc18
GO:0005794	ISO	zdhhc18
GO:0006612	ISO	zdhhc18
GO:0019706	ISO	zdhhc18
GO:0018230	ISO	zdhhc18
GO:0018345	ISO	zdhhc18
GO:0016409	ISO	zdhhc18
GO:0034613	ISO	zdhhc18
GO:0006937	ISO	LOC107395350
GO:0005861	ISO	LOC107395350
GO:0006942	ISO	LOC107395350
GO:0003779	ISO	LOC107395350
GO:0005829	ISO	LOC107395350
GO:0005509	ISO	LOC107395350
GO:0003009	ISO	LOC107395350
GO:0048306	ISO	LOC107395350
GO:0005523	ISO	LOC107395350
GO:0003009	ISO	LOC107395350
GO:0030049	ISO	LOC107395350
GO:0060048	ISO	LOC107395350
GO:0045214	ISO	LOC107395350
GO:0005523	ISO	LOC107395350
GO:0005523	ISO	LOC107395350
GO:0005861	ISO	LOC107395350
GO:0005861	ISO	LOC107395350
GO:0006936	ISO	LOC107395350
GO:0043462	ISO	LOC107395350
GO:0030899	ISO	LOC107395350
GO:0006942	ISO	LOC107395350
GO:0030172	ISO	LOC107395350
GO:0030899	ISO	LOC107395350
GO:0030172	ISO	LOC107395350
GO:0031013	ISO	LOC107395350
GO:0031013	ISO	LOC107395350
GO:0016567	ISO	dtx2
GO:0007219	ISO	dtx2
GO:0008270	ISO	dtx2
GO:0046872	ISO	dtx2
GO:0005634	ISO	dtx2
GO:0005737	ISO	dtx2
GO:0016740	ISO	dtx2
GO:0005654	ISO	dtx2
GO:0031965	ISO	dtx2
GO:0005515	ISO	dtx2
GO:0005654	ISO	dtx2
GO:0061630	ISO	dtx2
GO:0016567	ISO	dtx2
GO:0007219	ISO	dtx2
GO:0007186	ISO	LOC107380648
GO:0016021	ISO	LOC107380648
GO:0004930	ISO	LOC107380648
GO:0005623	ISO	LOC107380648
GO:0016020	ISO	LOC107380648
GO:0046872	ISO	LOC107380648
GO:0042803	ISO	LOC107380648
GO:0005886	ISO	LOC107380648
GO:0005515	ISO	LOC107380648
GO:0007165	ISO	LOC107380648
GO:0004930	ISO	LOC107380648
GO:0007186	ISO	LOC107380648
GO:0007186	ISO	LOC107380648
GO:0005509	ISO	LOC107380648
GO:0005886	ISO	LOC107380648
GO:0005887	ISO	LOC107380648
GO:0005887	ISO	LOC107380648
GO:0005509	ISO	LOC107380648
GO:0038023	ISO	LOC107380648
GO:0007186	ISO	LOC107380648
GO:0004930	ISO	LOC107380648
GO:0004930	ISO	LOC107380648
GO:0005887	ISO	LOC107380648
GO:0004435	ISO	LOC107380648
GO:0009653	ISO	LOC107380648
GO:0006874	ISO	LOC107380648
GO:0006874	ISO	LOC107380648
GO:0001503	ISO	LOC107380648
GO:0006874	ISO	LOC107380648
GO:0016597	ISO	LOC107380648
GO:0005513	ISO	LOC107380648
GO:0005513	ISO	LOC107380648
GO:0005513	ISO	LOC107380648
GO:0007635	ISO	LOC107380648
GO:0051924	ISO	LOC107380648
GO:0070509	ISO	LOC107380648
GO:0005178	ISO	LOC107380648
GO:0019901	ISO	LOC107380648
GO:0044325	ISO	LOC107380648
GO:0001503	ISO	LOC107380648
GO:0002931	ISO	LOC107380648
GO:0005513	ISO	LOC107380648
GO:0006874	ISO	LOC107380648
GO:0006915	ISO	LOC107380648
GO:0007193	ISO	LOC107380648
GO:0007200	ISO	LOC107380648
GO:0007254	ISO	LOC107380648
GO:0008284	ISO	LOC107380648
GO:0010038	ISO	LOC107380648
GO:0010628	ISO	LOC107380648
GO:0014070	ISO	LOC107380648
GO:0032024	ISO	LOC107380648
GO:0032781	ISO	LOC107380648
GO:0032782	ISO	LOC107380648
GO:0035729	ISO	LOC107380648
GO:0042311	ISO	LOC107380648
GO:0045907	ISO	LOC107380648
GO:0048754	ISO	LOC107380648
GO:0050927	ISO	LOC107380648
GO:0051592	ISO	LOC107380648
GO:0051924	ISO	LOC107380648
GO:0060613	ISO	LOC107380648
GO:0070374	ISO	LOC107380648
GO:0071305	ISO	LOC107380648
GO:0071333	ISO	LOC107380648
GO:0071404	ISO	LOC107380648
GO:0071456	ISO	LOC107380648
GO:0071774	ISO	LOC107380648
GO:0090280	ISO	LOC107380648
GO:1901653	ISO	LOC107380648
GO:1902476	ISO	LOC107380648
GO:0005634	ISO	LOC107380648
GO:0005737	ISO	LOC107380648
GO:0009986	ISO	LOC107380648
GO:0016323	ISO	LOC107380648
GO:0016324	ISO	LOC107380648
GO:0030424	ISO	LOC107380648
GO:0043005	ISO	LOC107380648
GO:0043025	ISO	LOC107380648
GO:0043679	ISO	LOC107380648
GO:0055114	ISO	LOC107377499
GO:0016616	ISO	LOC107377499
GO:0003854	ISO	LOC107377499
GO:0006694	ISO	LOC107377499
GO:0016020	ISO	LOC107377499
GO:0016021	ISO	LOC107377499
GO:0016491	ISO	LOC107377499
GO:0016491	ISO	LOC107377499
GO:0016616	ISO	LOC107377499
GO:0046872	ISO	nupl2
GO:0003723	ISO	nupl2
GO:0051028	ISO	nupl2
GO:0005634	ISO	nupl2
GO:0016020	ISO	nupl2
GO:0015031	ISO	nupl2
GO:0005654	ISO	nupl2
GO:0005829	ISO	nupl2
GO:0005643	ISO	nupl2
GO:0005634	ISO	nupl2
GO:0005634	ISO	nupl2
GO:0005829	ISO	nupl2
GO:0075733	ISO	nupl2
GO:0043657	ISO	nupl2
GO:0005635	ISO	nupl2
GO:0005635	ISO	nupl2
GO:0006110	ISO	nupl2
GO:0006406	ISO	nupl2
GO:0006409	ISO	nupl2
GO:0016032	ISO	nupl2
GO:0016925	ISO	nupl2
GO:0019083	ISO	nupl2
GO:0060964	ISO	nupl2
GO:1900034	ISO	nupl2
GO:0031965	ISO	nupl2
GO:0005515	ISO	nupl2
GO:0005049	ISO	nupl2
GO:0005049	ISO	nupl2
GO:0006611	ISO	nupl2
GO:0003723	ISO	g3bp2
GO:0003676	ISO	g3bp2
GO:0034063	ISO	g3bp2
GO:0003723	ISO	g3bp2
GO:0051028	ISO	g3bp2
GO:0005737	ISO	g3bp2
GO:0005737	ISO	g3bp2
GO:0005829	ISO	g3bp2
GO:0009967	ISO	g3bp2
GO:0005515	ISO	g3bp2
GO:0002376	ISO	g3bp2
GO:0045087	ISO	g3bp2
GO:0005829	ISO	g3bp2
GO:0003729	ISO	g3bp2
GO:0007265	ISO	g3bp2
GO:1990904	ISO	g3bp2
GO:0051260	ISO	g3bp2
GO:0016032	ISO	g3bp2
GO:0010494	ISO	g3bp2
GO:0010494	ISO	g3bp2
GO:0030159	ISO	g3bp2
GO:0007253	ISO	g3bp2
GO:0062029	ISO	g3bp2
GO:0005576	ISO	LOC107395172
GO:0005179	ISO	LOC107395172
GO:0001937	ISO	LOC107395172
GO:0016525	ISO	LOC107395172
GO:0046427	ISO	LOC107395172
GO:0007165	ISO	LOC107395172
GO:0005515	ISO	LOC107395172
GO:0005615	ISO	LOC107395172
GO:0005576	ISO	LOC107395172
GO:0044267	ISO	LOC107395172
GO:0031904	ISO	LOC107395172
GO:0007166	ISO	LOC107395172
GO:1902895	ISO	LOC107395172
GO:0008284	ISO	LOC107395172
GO:0007595	ISO	LOC107395172
GO:0005179	ISO	LOC107395172
GO:0060397	ISO	LOC107395172
GO:0007565	ISO	LOC107395172
GO:0005148	ISO	LOC107395172
GO:0005148	ISO	LOC107395172
GO:0007565	ISO	LOC107395172
GO:0030879	ISO	LOC107395172
GO:0031667	ISO	LOC107395172
GO:0040014	ISO	LOC107395172
GO:0046427	ISO	LOC107395172
GO:1903489	ISO	LOC107395172
GO:0005634	ISO	ube2t
GO:0005634	ISO	ube2t
GO:0000166	ISO	ube2t
GO:0005524	ISO	ube2t
GO:0016740	ISO	ube2t
GO:0005654	ISO	ube2t
GO:0005730	ISO	ube2t
GO:0016567	ISO	ube2t
GO:0005515	ISO	ube2t
GO:0004842	ISO	ube2t
GO:0006281	ISO	ube2t
GO:0006281	ISO	ube2t
GO:0006974	ISO	ube2t
GO:0006974	ISO	ube2t
GO:0051865	ISO	ube2t
GO:0085020	ISO	ube2t
GO:0061631	ISO	ube2t
GO:0070936	ISO	ube2t
GO:0016567	ISO	ube2t
GO:0005654	ISO	ube2t
GO:0006974	ISO	ube2t
GO:0061631	ISO	ube2t
GO:0003682	ISO	ube2t
GO:0031625	ISO	ube2t
GO:0036297	ISO	ube2t
GO:0000209	ISO	ube2t
